2024-01-12 16:38:03,142 INFO    StreamThr :63239 [internal.py:wandb_internal():86] W&B internal server running at pid: 63239, started at: 2024-01-12 16:38:03.141626
2024-01-12 16:38:03,144 DEBUG   HandlerThread:63239 [handler.py:handle_request():146] handle_request: status
2024-01-12 16:38:03,146 INFO    WriterThread:63239 [datastore.py:open_for_write():85] open: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240112_163803-nrsav2zh/run-nrsav2zh.wandb
2024-01-12 16:38:03,146 DEBUG   SenderThread:63239 [sender.py:send():382] send: header
2024-01-12 16:38:03,172 DEBUG   SenderThread:63239 [sender.py:send():382] send: run
2024-01-12 16:38:03,327 INFO    SenderThread:63239 [dir_watcher.py:__init__():211] watching files in: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240112_163803-nrsav2zh/files
2024-01-12 16:38:03,327 INFO    SenderThread:63239 [sender.py:_start_run_threads():1136] run started: nrsav2zh with start time 1705099083.142637
2024-01-12 16:38:03,339 DEBUG   HandlerThread:63239 [handler.py:handle_request():146] handle_request: check_version
2024-01-12 16:38:03,339 DEBUG   SenderThread:63239 [sender.py:send_request():409] send_request: check_version
2024-01-12 16:38:03,454 DEBUG   HandlerThread:63239 [handler.py:handle_request():146] handle_request: run_start
2024-01-12 16:38:03,461 DEBUG   HandlerThread:63239 [system_info.py:__init__():32] System info init
2024-01-12 16:38:03,461 DEBUG   HandlerThread:63239 [system_info.py:__init__():47] System info init done
2024-01-12 16:38:03,461 INFO    HandlerThread:63239 [system_monitor.py:start():194] Starting system monitor
2024-01-12 16:38:03,462 INFO    SystemMonitor:63239 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-01-12 16:38:03,462 INFO    HandlerThread:63239 [system_monitor.py:probe():214] Collecting system info
2024-01-12 16:38:03,462 INFO    SystemMonitor:63239 [interfaces.py:start():190] Started cpu monitoring
2024-01-12 16:38:03,462 INFO    SystemMonitor:63239 [interfaces.py:start():190] Started disk monitoring
2024-01-12 16:38:03,463 DEBUG   HandlerThread:63239 [system_info.py:probe():196] Probing system
2024-01-12 16:38:03,465 INFO    SystemMonitor:63239 [interfaces.py:start():190] Started gpuapple monitoring
2024-01-12 16:38:03,467 INFO    SystemMonitor:63239 [interfaces.py:start():190] Started memory monitoring
2024-01-12 16:38:03,468 INFO    SystemMonitor:63239 [interfaces.py:start():190] Started network monitoring
2024-01-12 16:38:03,471 DEBUG   HandlerThread:63239 [system_info.py:_probe_git():181] Probing git
2024-01-12 16:38:03,495 DEBUG   HandlerThread:63239 [system_info.py:_probe_git():189] Probing git done
2024-01-12 16:38:03,495 DEBUG   HandlerThread:63239 [system_info.py:probe():244] Probing system done
2024-01-12 16:38:03,495 DEBUG   HandlerThread:63239 [system_monitor.py:probe():223] {'os': 'macOS-13.6.1-arm64-arm-64bit', 'python': '3.11.6', 'heartbeatAt': '2024-01-12T22:38:03.465158', 'startedAt': '2024-01-12T22:38:03.132613', 'docker': None, 'cuda': None, 'args': ('--quiet', '--metadata', 'local', '--environment', 'local', '--datastore', 'local', '--event-logger', 'nullSidecarLogger', '--monitor', 'nullSidecarMonitor', '--datastore-root', '/Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/.metaflow', 'step', 'end', '--run-id', '1705099072036046', '--task-id', '4', '--input-paths', '1705099072036046/record_results/3', '--retry-count', '0', '--max-user-code-retries', '0', '--namespace', 'user:chelseatroy'), 'state': 'running', 'program': '/Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/main_flow.py', 'codePathLocal': 'main_flow.py', 'codePath': 'jobs/search-term-data-validation-v2/search_term_data_validation_v2/main_flow.py', 'git': {'remote': 'https://github.com/mozilla/docker-etl.git', 'commit': 'a72703f9953ec5847f1f76960721d55573b11cfb'}, 'email': 'chelsea.dommert@gmail.com', 'root': '/Users/chelseatroy/mozilla/docker-etl', 'host': 'Chelseas-Air.attlocal.net', 'username': 'chelseatroy', 'executable': '/usr/local/bin/python3', 'cpu_count': 8, 'cpu_count_logical': 8, 'disk': {'/': {'total': 228.27386474609375, 'used': 8.540096282958984}}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 8.0}}
2024-01-12 16:38:03,495 INFO    HandlerThread:63239 [system_monitor.py:probe():224] Finished collecting system info
2024-01-12 16:38:03,495 INFO    HandlerThread:63239 [system_monitor.py:probe():227] Publishing system info
2024-01-12 16:38:03,495 DEBUG   HandlerThread:63239 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2024-01-12 16:38:03,495 DEBUG   HandlerThread:63239 [system_info.py:_save_pip():68] Saving pip packages done
2024-01-12 16:38:03,495 DEBUG   HandlerThread:63239 [system_info.py:_save_code():90] Saving code
2024-01-12 16:38:03,505 DEBUG   HandlerThread:63239 [system_info.py:_save_code():111] Saving code done
2024-01-12 16:38:03,505 DEBUG   HandlerThread:63239 [system_info.py:_save_patches():128] Saving git patches
2024-01-12 16:38:03,570 DEBUG   HandlerThread:63239 [system_info.py:_save_patches():170] Saving git patches done
2024-01-12 16:38:03,571 INFO    HandlerThread:63239 [system_monitor.py:probe():229] Finished publishing system info
2024-01-12 16:38:03,572 DEBUG   SenderThread:63239 [sender.py:send():382] send: files
2024-01-12 16:38:03,572 INFO    SenderThread:63239 [sender.py:_save_file():1392] saving file wandb-metadata.json with policy now
2024-01-12 16:38:03,573 INFO    SenderThread:63239 [sender.py:_save_file():1392] saving file code/jobs/search-term-data-validation-v2/search_term_data_validation_v2/main_flow.py with policy now
2024-01-12 16:38:03,573 INFO    SenderThread:63239 [sender.py:_save_file():1392] saving file diff.patch with policy now
2024-01-12 16:38:03,576 DEBUG   HandlerThread:63239 [handler.py:handle_request():146] handle_request: stop_status
2024-01-12 16:38:03,576 DEBUG   HandlerThread:63239 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-12 16:38:03,576 DEBUG   SenderThread:63239 [sender.py:send_request():409] send_request: stop_status
2024-01-12 16:38:03,728 DEBUG   HandlerThread:63239 [handler.py:handle_request():146] handle_request: log_artifact
2024-01-12 16:38:03,782 DEBUG   SenderThread:63239 [sender.py:send():382] send: telemetry
2024-01-12 16:38:03,783 DEBUG   SenderThread:63239 [sender.py:send_request():409] send_request: log_artifact
2024-01-12 16:38:03,850 DEBUG   HandlerThread:63239 [handler.py:handle_request():146] handle_request: partial_history
2024-01-12 16:38:03,871 INFO    wandb-upload_0:63239 [upload_job.py:push():131] Uploaded file /var/folders/r7/7_r15vgx6n38wlfw3g8xz8t00000gn/T/tmp3jc6nx1mwandb/hfcqzewr-wandb-metadata.json
2024-01-12 16:38:03,900 INFO    wandb-upload_1:63239 [upload_job.py:push():131] Uploaded file /var/folders/r7/7_r15vgx6n38wlfw3g8xz8t00000gn/T/tmp3jc6nx1mwandb/g6h671ap-code/jobs/search-term-data-validation-v2/search_term_data_validation_v2/main_flow.py
2024-01-12 16:38:03,940 INFO    wandb-upload_2:63239 [upload_job.py:push():131] Uploaded file /var/folders/r7/7_r15vgx6n38wlfw3g8xz8t00000gn/T/tmp3jc6nx1mwandb/w3bveoq5-diff.patch
2024-01-12 16:38:04,316 INFO    wandb-upload_0:63239 [upload_job.py:push():89] Uploaded file /Users/chelseatroy/Library/Application Support/wandb/artifacts/staging/tmpu6uv88ny
2024-01-12 16:38:04,332 INFO    Thread-12 :63239 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240112_163803-nrsav2zh/files/requirements.txt
2024-01-12 16:38:04,332 INFO    Thread-12 :63239 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240112_163803-nrsav2zh/files/code/jobs/search-term-data-validation-v2/search_term_data_validation_v2/main_flow.py
2024-01-12 16:38:04,333 INFO    Thread-12 :63239 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240112_163803-nrsav2zh/files/media/table/search-term-data-validation-df_0_2085ed733deb04c8439c.table.json
2024-01-12 16:38:04,333 INFO    Thread-12 :63239 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240112_163803-nrsav2zh/files/wandb-metadata.json
2024-01-12 16:38:04,333 INFO    Thread-12 :63239 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240112_163803-nrsav2zh/files/diff.patch
2024-01-12 16:38:04,333 INFO    Thread-12 :63239 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240112_163803-nrsav2zh/files/media
2024-01-12 16:38:04,333 INFO    Thread-12 :63239 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240112_163803-nrsav2zh/files/code/jobs/search-term-data-validation-v2/search_term_data_validation_v2
2024-01-12 16:38:04,333 INFO    Thread-12 :63239 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240112_163803-nrsav2zh/files/code
2024-01-12 16:38:04,333 INFO    Thread-12 :63239 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240112_163803-nrsav2zh/files/code/jobs
2024-01-12 16:38:04,333 INFO    Thread-12 :63239 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240112_163803-nrsav2zh/files/code/jobs/search-term-data-validation-v2
2024-01-12 16:38:04,333 INFO    Thread-12 :63239 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240112_163803-nrsav2zh/files/media/table
2024-01-12 16:38:04,767 INFO    SenderThread:63239 [sender.py:send_request_log_artifact():1458] logged artifact run-nrsav2zh-searchtermdatavalidationdf - {'id': 'QXJ0aWZhY3Q6Njg5MzI4ODQz', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyOTc2ODAwNA==', 'latestArtifact': None}}
2024-01-12 16:38:04,768 DEBUG   SenderThread:63239 [sender.py:send():382] send: files
2024-01-12 16:38:04,768 INFO    SenderThread:63239 [sender.py:_save_file():1392] saving file media/table/search-term-data-validation-df_0_2085ed733deb04c8439c.table.json with policy now
2024-01-12 16:38:04,769 DEBUG   SenderThread:63239 [sender.py:send():382] send: history
2024-01-12 16:38:04,769 DEBUG   SenderThread:63239 [sender.py:send_request():409] send_request: summary_record
2024-01-12 16:38:04,770 INFO    SenderThread:63239 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-01-12 16:38:04,771 DEBUG   SenderThread:63239 [sender.py:send():382] send: exit
2024-01-12 16:38:04,771 INFO    SenderThread:63239 [sender.py:send_exit():589] handling exit code: 0
2024-01-12 16:38:04,771 INFO    SenderThread:63239 [sender.py:send_exit():591] handling runtime: 0
2024-01-12 16:38:04,772 INFO    SenderThread:63239 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-01-12 16:38:04,772 INFO    SenderThread:63239 [sender.py:send_exit():597] send defer
2024-01-12 16:38:04,772 DEBUG   HandlerThread:63239 [handler.py:handle_request():146] handle_request: defer
2024-01-12 16:38:04,772 INFO    HandlerThread:63239 [handler.py:handle_request_defer():172] handle defer: 0
2024-01-12 16:38:04,772 DEBUG   SenderThread:63239 [sender.py:send_request():409] send_request: defer
2024-01-12 16:38:04,773 INFO    SenderThread:63239 [sender.py:send_request_defer():613] handle sender defer: 0
2024-01-12 16:38:04,773 INFO    SenderThread:63239 [sender.py:transition_state():617] send defer: 1
2024-01-12 16:38:04,773 DEBUG   HandlerThread:63239 [handler.py:handle_request():146] handle_request: defer
2024-01-12 16:38:04,773 INFO    HandlerThread:63239 [handler.py:handle_request_defer():172] handle defer: 1
2024-01-12 16:38:04,773 DEBUG   SenderThread:63239 [sender.py:send_request():409] send_request: defer
2024-01-12 16:38:04,773 INFO    SenderThread:63239 [sender.py:send_request_defer():613] handle sender defer: 1
2024-01-12 16:38:04,773 INFO    SenderThread:63239 [sender.py:transition_state():617] send defer: 2
2024-01-12 16:38:04,773 DEBUG   HandlerThread:63239 [handler.py:handle_request():146] handle_request: defer
2024-01-12 16:38:04,773 INFO    HandlerThread:63239 [handler.py:handle_request_defer():172] handle defer: 2
2024-01-12 16:38:04,773 INFO    HandlerThread:63239 [system_monitor.py:finish():203] Stopping system monitor
2024-01-12 16:38:04,773 INFO    HandlerThread:63239 [interfaces.py:finish():202] Joined cpu monitor
2024-01-12 16:38:04,774 DEBUG   SystemMonitor:63239 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-01-12 16:38:04,774 INFO    HandlerThread:63239 [interfaces.py:finish():202] Joined disk monitor
2024-01-12 16:38:04,774 DEBUG   SystemMonitor:63239 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-01-12 16:38:04,774 INFO    HandlerThread:63239 [interfaces.py:finish():202] Joined gpuapple monitor
2024-01-12 16:38:04,774 DEBUG   SystemMonitor:63239 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-01-12 16:38:04,774 INFO    HandlerThread:63239 [interfaces.py:finish():202] Joined memory monitor
2024-01-12 16:38:04,775 INFO    HandlerThread:63239 [interfaces.py:finish():202] Joined network monitor
2024-01-12 16:38:04,775 DEBUG   SenderThread:63239 [sender.py:send_request():409] send_request: defer
2024-01-12 16:38:04,775 INFO    SenderThread:63239 [sender.py:send_request_defer():613] handle sender defer: 2
2024-01-12 16:38:04,775 INFO    SenderThread:63239 [sender.py:transition_state():617] send defer: 3
2024-01-12 16:38:04,775 DEBUG   SenderThread:63239 [sender.py:send():382] send: telemetry
2024-01-12 16:38:04,775 DEBUG   SenderThread:63239 [sender.py:send():382] send: stats
2024-01-12 16:38:04,776 DEBUG   HandlerThread:63239 [handler.py:handle_request():146] handle_request: defer
2024-01-12 16:38:04,776 INFO    HandlerThread:63239 [handler.py:handle_request_defer():172] handle defer: 3
2024-01-12 16:38:04,776 DEBUG   SenderThread:63239 [sender.py:send_request():409] send_request: defer
2024-01-12 16:38:04,776 INFO    SenderThread:63239 [sender.py:send_request_defer():613] handle sender defer: 3
2024-01-12 16:38:04,776 INFO    SenderThread:63239 [sender.py:transition_state():617] send defer: 4
2024-01-12 16:38:04,776 DEBUG   HandlerThread:63239 [handler.py:handle_request():146] handle_request: defer
2024-01-12 16:38:04,776 INFO    HandlerThread:63239 [handler.py:handle_request_defer():172] handle defer: 4
2024-01-12 16:38:04,776 DEBUG   SenderThread:63239 [sender.py:send_request():409] send_request: defer
2024-01-12 16:38:04,776 INFO    SenderThread:63239 [sender.py:send_request_defer():613] handle sender defer: 4
2024-01-12 16:38:04,776 INFO    SenderThread:63239 [sender.py:transition_state():617] send defer: 5
2024-01-12 16:38:04,776 DEBUG   HandlerThread:63239 [handler.py:handle_request():146] handle_request: defer
2024-01-12 16:38:04,776 INFO    HandlerThread:63239 [handler.py:handle_request_defer():172] handle defer: 5
2024-01-12 16:38:04,777 DEBUG   SenderThread:63239 [sender.py:send():382] send: summary
2024-01-12 16:38:04,777 INFO    SenderThread:63239 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-01-12 16:38:04,777 DEBUG   SenderThread:63239 [sender.py:send_request():409] send_request: defer
2024-01-12 16:38:04,777 INFO    SenderThread:63239 [sender.py:send_request_defer():613] handle sender defer: 5
2024-01-12 16:38:04,777 INFO    SenderThread:63239 [sender.py:transition_state():617] send defer: 6
2024-01-12 16:38:04,777 DEBUG   HandlerThread:63239 [handler.py:handle_request():146] handle_request: defer
2024-01-12 16:38:04,777 INFO    HandlerThread:63239 [handler.py:handle_request_defer():172] handle defer: 6
2024-01-12 16:38:04,777 DEBUG   SenderThread:63239 [sender.py:send_request():409] send_request: defer
2024-01-12 16:38:04,777 INFO    SenderThread:63239 [sender.py:send_request_defer():613] handle sender defer: 6
2024-01-12 16:38:04,780 DEBUG   HandlerThread:63239 [handler.py:handle_request():146] handle_request: status_report
2024-01-12 16:38:04,853 INFO    SenderThread:63239 [sender.py:transition_state():617] send defer: 7
2024-01-12 16:38:04,853 DEBUG   HandlerThread:63239 [handler.py:handle_request():146] handle_request: defer
2024-01-12 16:38:04,853 INFO    HandlerThread:63239 [handler.py:handle_request_defer():172] handle defer: 7
2024-01-12 16:38:04,853 DEBUG   SenderThread:63239 [sender.py:send_request():409] send_request: defer
2024-01-12 16:38:04,853 INFO    SenderThread:63239 [sender.py:send_request_defer():613] handle sender defer: 7
2024-01-12 16:38:04,863 DEBUG   HandlerThread:63239 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-12 16:38:04,995 INFO    wandb-upload_2:63239 [upload_job.py:push():131] Uploaded file /var/folders/r7/7_r15vgx6n38wlfw3g8xz8t00000gn/T/tmp3jc6nx1mwandb/guumer4k-media/table/search-term-data-validation-df_0_2085ed733deb04c8439c.table.json
2024-01-12 16:38:05,338 INFO    Thread-12 :63239 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240112_163803-nrsav2zh/files/config.yaml
2024-01-12 16:38:05,339 INFO    Thread-12 :63239 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240112_163803-nrsav2zh/files/wandb-summary.json
